id,type_keyword,keyword
295326,IK,FIBRILLARY ACIDIC PROTEIN
7425,AK,stars: oscillations
87373,IK,DEPOSITIONAL-ENVIRONMENTS
4749,IK,OLDER-ADULTS
268384,IK,LH-SECRETION
116581,IK,LIGAND-BINDING
276520,IK,SEEDLING GROWTH
198945,IK,SURVEY PROGRAM
131775,IK,POLYMERASE-CHAIN-REACTION
155521,IK,FLOW
126997,IK,CORES
84088,AK,techniques : radial velocities
219794,AK,dual imaging
231739,IK,DNA-BINDING
104295,IK,INTERSTELLAR CLOUDS
26672,AK,maximum-likelihood estimation
178932,AK,Forward detectors
24509,IK,DARK-MATTER
55751,IK,GENERATION
121966,IK,PHYSICS
6185,AK,Large detector systems for particle and astroparticle physics
235219,IK,LEGACY SURVEY
84576,IK,DROSOPHILA
272601,IK,CYSTECTOMY
21267,AK,IL-15
242111,IK,OUTER DISK
272601,IK,NUMBER
140395,AK,SLA
73767,AK,integer power function
35515,AK,Waveguides
287397,IK,EMERGENCE
259084,IK,MAP
200718,IK,INNATE IMMUNE-RESPONSE
233398,AK,4G
58023,AK,stars: oscillations
198648,IK,PROTEIN
288906,AK,high-frequency effects
177048,IK,DISTRIBUTIONS
261037,IK,RISK
39382,IK,EXTRASOLAR PLANETS
278403,AK,oxidative stress
286516,IK,CONCENTRATED SUSPENSIONS
132513,AK,chronic osteomyelitis
14560,IK,CROHNS-DISEASE
221463,IK,SYSTEM
219791,IK,ADAPTIVE OPTICS
4979,AK,HRM
177081,AK,contextual and cued fear conditioning
113968,AK,kaon beams
154292,IK,COMPOSITE
6172,AK,Large detector systems for particle and astroparticle physics
283324,IK,ATLANTIC
196149,IK,RANDOMIZED-TRIAL
271550,IK,INFARCTS
213748,IK,IMPACT
2060,AK,Charged-particle
272601,AK,transitional cell
73584,IK,TUMOR SIZE
6175,IK,MAGNETIC-FIELDS
211172,AK,integration
113249,IK,SIGNALING PATHWAYS
2876,IK,DISK
56388,AK,fertility control
198648,IK,MUTATIONS
249350,IK,VALIDATION
115503,IK,RESPONSE DURATION
178936,IK,READ-OUT
181250,IK,APOPTOSIS
108519,IK,BLOCK POLYELECTROLYTE MICELLES
243800,IK,FIBRES
255882,IK,ARRAY
168357,IK,CHROMAFFIN CELLS
88887,AK,unclassified renal cell carcinoma
173428,IK,CANNABINOID-1 RECEPTOR BLOCKER
108452,IK,LINE
127373,IK,BODY DYNAMICS
121893,IK,STRAIN
153383,AK,handover (vertical and horizontal)
71189,AK,healthcare-associated pneumonia
260182,AK,Diptera
90110,IK,MINERAL DENSITY
87328,AK,cardiovascular diseases
249350,IK,RISK
272601,AK,lymph node excision
198508,AK,plate kinematic
203991,IK,BLOCK-COPOLYMERS
65529,IK,INFRARED STAR-CLUSTERS
103612,AK,mathematical models
238861,IK,PHASE-TRANSITION
57201,IK,MEDIODORSAL THALAMIC NUCLEUS
133582,IK,BETA-TRCP
71189,AK,bacteraemia
286744,AK,adduct
7384,IK,MODEL
162668,IK,NEGATIVE PERMEABILITY
79684,IK,ARCHITECTURE
200471,IK,RCO2 LAVES PHASES
9057,IK,STRING THEORY
242111,IK,HALO
9057,IK,FIELDS
80372,AK,air breathing
292379,IK,DEPOSITIONAL ARCHITECTURE
65834,IK,NITROREDUCTASE
75011,IK,LONG-TERM
71520,IK,DIAGNOSIS
42180,IK,PLASMINOGEN-ACTIVATOR
177291,IK,LOW-DOSE DROPERIDOL
28302,IK,XENON
287622,IK,EXPRESSION
104292,IK,30 DORADUS NEBULA
32296,IK,INFECTED ERYTHROCYTES
34753,IK,PHOTOEVAPORATION
259752,IK,RIBONUCLEOSIDES
282600,IK,ECTOPIA LENTIS
229074,IK,MULTIPLICATION
6965,IK,EPILEPSY SURGERY
78943,IK,STARBURST GALAXIES
209187,IK,NUCLEOPHOSMIN
210752,IK,QUALITY IMPROVEMENT
282600,IK,MISSENSE MUTATION
98498,IK,CLUSTERS
10351,IK,PLEISTOCENE
38662,IK,NATURAL-HISTORY
10486,IK,DECAYS
213748,IK,LESIONS
278403,IK,NEUROTRANSMITTER NORADRENALINE
36409,IK,TEMPERATURE
78298,IK,RED GIANT STARS
12635,IK,DEPHOSPHORYLATION
178934,AK,Particle tracking detectors
215147,AK,retinoic acid
7480,IK,GOLF
240892,IK,WEIGHT-LOSS
78955,IK,DIGITAL SKY SURVEY
237812,IK,RECOMBINATION PATTERNS
303646,IK,PREDICTION MODELS
278155,AK,Hydrophobically modified polyacrylamides
294637,IK,UPPER URINARY-TRACT
167389,IK,EXCITATION
235341,IK,MICROVESSEL DENSITY
93271,IK,INTERLEUKIN-2
149361,AK,characteristic attributes
243755,IK,MULTIDRUG-RESISTANCE
58025,IK,NGC-6791
87373,IK,POLARITY TIME-SCALE
234345,AK,partial reconfiguration
284443,IK,PRINCIPLE
238177,IK,INTERFERON-ALPHA
260182,IK,AEDES-AEGYPTI DIPTERA
19647,IK,HIGH-FREQUENCY INSTRUMENT
198508,AK,geodynamic
277506,IK,ESCHERICHIA-COLI
219926,AK,microsatellites
58907,IK,MEMBRANES
267082,IK,SPECTROSCOPY
74472,IK,MECHANISMS
221719,IK,REVERSIBLE MODIFICATION
42180,AK,hypoxia
20147,AK,Production
147304,AK,wireless ad hoc
268592,IK,HUMAN-RESOURCES
57201,IK,METHYLAZOXYMETHANOL-ACETATE
275592,IK,DETERMINANTS
83807,IK,LIGHT-SCATTERING
248864,IK,ANTIRETROVIRAL AGENTS
205685,AK,prorenin
294412,IK,GLEASON SCORE
80412,IK,PROTEIN
312278,AK,VoIP
189878,IK,GENE
33900,IK,TUNGSTEN-OXIDE CATALYSTS
288165,IK,HIGHLY CONCENTRATED EMULSIONS
124950,AK,renal cell carcinoma
2692,AK,radix conversion
159948,AK,prostate cancer
188725,AK,biomarker
57160,IK,MULTIINSTITUTIONAL VALIDATION
109767,IK,INHIBITION
249638,IK,EUKARYOTIC INITIATION FACTOR-2-ALPHA
304268,AK,Crisp discretization
238177,IK,RADICAL PROSTATECTOMY
203991,IK,POLYMERS
255468,AK,progression-free survival
81734,AK,pigmentation
198508,AK,seafloor spreading
561,IK,T-TAURI STARS
63528,AK,Asynchronous code-division multiple access (CDMA)
162066,IK,DIFFUSION
25019,IK,VARIABLES
70514,IK,HEMAGGLUTININ
1486,IK,SKELETAL SAMPLES
293384,IK,LYMPHADENECTOMY
288068,AK,Acute coronary syndrome
310382,IK,PARTICLE MESH EWALD
238130,IK,HEMODIALYSIS
63948,IK,INCLINATION
63332,IK,PROJECTIONS
76585,IK,GIS
169270,IK,INTERNATIONAL NORMALIZED RATIO
309367,AK,Radioactive beams
280165,IK,REPRODUCTION
263227,IK,M87 JET
184533,IK,LUNG
133868,IK,FOOD
114792,IK,LUNG-DISEASE
15204,IK,PARAMETERS T-EFF
155205,IK,ZD1839
76585,IK,SENSITIVITY-ANALYSIS
252411,IK,DENDRITIC-CELLS
6176,AK,Calorimeters
295650,IK,PROTEIN
6874,IK,THERAPY
237082,IK,GELATINIZATION
26129,AK,spray pyrolysis
7502,IK,POWER
262034,IK,INFERENCE
171821,IK,MILKY-WAY
155280,AK,renal cell carcinoma
125938,AK,spatial diversity
187993,AK,renin
39382,IK,ORBITS
25453,AK,Gene expression
110390,IK,TRANSLOCATION
83322,IK,CLUSTER MODEL
25019,AK,trends
113626,IK,THERAPY
214650,AK,gluing
109099,IK,EXPRESSION
5524,IK,CONSTRUCTION
153523,AK,network layer and wireless sensor networks
76228,IK,CLINICAL-OUTCOMES
78378,IK,LENGTH
19647,IK,DESIGN
168357,IK,CYCLASE-ACTIVATING POLYPEPTIDE
77639,AK,Beverage packages
69026,IK,SUPERGRAVITY
110017,IK,COLONY-STIMULATING FACTOR
12476,IK,INTERSUBTYPE RECOMBINATION
146777,AK,logarithm
160000,IK,FRANCE
236225,IK,PATHOLOGICAL STAGE
255406,AK,ureter
194774,IK,TRIAL
82351,AK,phytoplankton diversity
284443,AK,chaos
5154,AK,Hypothalamus
237812,IK,HOST
292926,IK,NONDIABETIC PATIENTS
178932,AK,Accelerator
281521,AK,organizational flexibility
281269,IK,SUPERLUBRICITY
83446,AK,delta
188725,IK,POTENTIAL BIOMARKER
278316,IK,NUCLEON SCATTERING
279401,IK,INTERSUBTYPE RECOMBINATION
194779,IK,VIRUS-INFECTION
176733,IK,ALGORITHMS
137791,AK,bipolar radiofrequency
166900,IK,MANAGEMENT
196149,IK,ARSENIC TRIOXIDE
65108,IK,BREAST-CANCER
162082,AK,vasoactive intestinal peptide
288165,IK,OSMOTIC-PRESSURE
121893,IK,COHERENT ISLANDS
70514,IK,EXPERIMENTAL-INFECTION
80073,IK,LYMPH-NODES
80073,IK,NATURAL-HISTORY
29273,IK,CDF
196269,IK,SPUTTER-DEPOSITION
222840,AK,temperature
83612,IK,OXIDATION
294249,AK,proof checking
188725,AK,running freshwater
243800,IK,TISSUE
59564,IK,STAR
78942,AK,galaxies : fundamental parameters
196269,IK,MAGNETOCRYSTALLINE ANISOTROPY
188997,IK,GLUTAMINE-SYNTHETASE
293576,IK,DYNAMIC STRUCTURE FACTOR
248328,IK,TRANSCRIPTS
165419,IK,FLOWER DEVELOPMENT
214283,IK,DISEASES
178932,AK,Impact parameter measurements
39382,IK,RETROGRADE
248539,IK,CHILDREN
127024,IK,GENETIC-HETEROGENEITY
39675,IK,OUTCOMES
207056,IK,ACCESS NETWORK
48329,IK,NANOWIRES
155174,IK,GALACTIC SATELLITES
311742,IK,SEGMENTATION
98498,IK,UNIVERSE
155205,IK,AML
278155,IK,AQUEOUS-SOLUTIONS
55776,AK,desire for a child
263864,IK,STAR-FORMING GALAXIES
255882,IK,ALTIMETER MISSIONS
25453,AK,Chicken
27303,AK,electrochemical deposition
155280,IK,MANAGEMENT
82351,IK,UPWELLING SYSTEM
204416,IK,ALGORITHM
273796,IK,QUALITY
57930,IK,PACKED-BED REACTORS
238177,AK,survival analysis
6174,IK,CALIBRATION
34715,AK,herbig Ae/Be
98948,AK,nuclear receptor
268384,IK,MALE ODOR
7488,AK,open clusters and associations: individual (NGC 6819)
248379,IK,HEPATOTOXICITY
98948,AK,design
115329,AK,ultrasound
261132,AK,industrial robots
228215,AK,wireless sensor networks
10353,AK,Springs
104433,IK,BLIMP-1
83807,IK,MICROFLUIDIC CHANNEL
98921,IK,DENSITIES
245,IK,LIMIT
184538,IK,INTERNATIONAL WORKING GROUP
18738,IK,ROOM-TEMPERATURE
280704,IK,FRAGMENTATION
179273,IK,ANGIOGENESIS
83322,IK,TRANSFER RADICAL POLYMERIZATION
271155,AK,ITER divertor
34715,AK,stars: individual: Z CMa
113626,IK,KINASE INHIBITOR
44092,IK,VOLATILE COMPOUNDS
79175,AK,survival
76447,AK,galaxies: abundances
103867,AK,polarity
200987,IK,EMISSION CONCEPTION
242882,AK,Crosslinking
75083,IK,CARRIER PHASE JITTER
37539,AK,stars: oscillations
71189,AK,Methicillin-resistant Staphylococcus aureus
273010,IK,PATHWAYS
51686,AK,urothelial carcinoma
18292,IK,FOAM DRAINAGE
7489,AK,delta Scuti stars
142799,IK,CYCLASE-ACTIVATING POLYPEPTIDE
84088,AK,stars : oscillations
244383,IK,RADIATION
271334,IK,COMPLEXES
273217,IK,PHYSICS
198470,AK,bone marrow stromal cells
309367,AK,Projectile fragmentation
17117,AK,Shoulder
98060,AK,acute coronary syndrome
236338,AK,Omega class GST
10355,AK,Cut marks
237771,IK,TOCOPHEROL-REGENERATION REACTION
282021,IK,ALPHA
159363,IK,CR3+ IONS
175942,IK,PASSIVATION
266987,IK,CORONAGRAPH
78966,AK,galaxies : formation
227381,AK,handoff decision
283064,AK,Postoperative thoracic surgery
166559,IK,SEDIMENTARY BASINS
308118,IK,DISORDERS
22059,IK,CHEMOTHERAPEUTIC DRUGS
291841,IK,IEEE-802.16
134412,AK,dispersions of machining
218148,IK,SYSTEM
154292,IK,TI-6AL-4V
56994,IK,RITONAVIR
185491,IK,SMALL RUMINANTS
252967,IK,LOSSES
238232,AK,Acute myeloid leukemia
34968,AK,Oxynitride
80412,AK,angiotensin
263793,IK,AQUEOUS-SOLUTIONS
6174,IK,DESIGN
106068,AK,cytotoxicity assay
121985,IK,PERSISTENCE LENGTH
108007,IK,INDUCED APOPTOSIS
248328,IK,ACUTE PROMYELOCYTIC LEUKEMIA
33556,IK,HELICASE MECHANISMS
276039,AK,galaxies: evolution
187238,IK,SGR 1806-20
199005,IK,MULTIBAND IMAGING PHOTOMETER
116644,IK,MICROSCOPY
277506,IK,IV PILUS EXPRESSION
154398,IK,STAR-FORMATION HISTORY
214283,IK,GLOBAL BURDEN
306468,IK,GENE
14337,IK,MICROSTRUCTURAL PROPERTIES
71189,IK,PARENTERAL ANTIMICROBIAL THERAPY
561,IK,WINDS
268384,AK,Reproductive seasonality
80372,IK,TELEOSTS
77815,IK,DECREMENTS
178933,AK,Analysis and statistical methods
129553,AK,melanoma
137791,AK,cementoplasty
221731,IK,ACETYLCHOLINESTERASE INHIBITORS
76344,IK,LUBRICANT ADDITIVES
75366,IK,TREATMENT INTERRUPTIONS
237771,AK,plasma
198508,IK,MANTLE PLUMES
5437,IK,MITOCHONDRIAL ATP SYNTHASOME
282943,IK,PARENT BODIES
76228,IK,IMPACT
66312,IK,BLOOD
15767,AK,Quality of care
67204,IK,PPAR-GAMMA
77639,AK,Hand movements
248171,IK,AMYLOSE
272601,IK,BLADDER-CANCER
284535,AK,Dimorphandra mollis
134213,IK,AUJESZKYS-DISEASE VIRUS
74240,IK,INSTABILITY
117211,IK,DISLOCATION
53126,IK,INVERSE PROBLEM
34715,AK,stars: variables: T Tauri
221719,IK,RABBIT-MUSCLE ALDOLASE
10352,IK,PLEISTOCENE
201831,AK,Drosophila
80347,IK,ROUGHAGE
288512,IK,DIET
78950,IK,LUMINOSITY DENSITY
110017,IK,ALLOANTIGEN STIMULATION
10316,IK,CARE-UNIT
242109,IK,MIDINFRARED SPECTROSCOPY
7489,AK,stars: oscillations
154481,IK,MANTLE
63908,IK,LIMIT
185598,IK,EVENT-RELATED COHERENCE
14560,IK,6-MERCAPTOPURINE
271550,IK,STROKE
278316,AK,beam-intensity monitors
7881,IK,TERMS
137287,IK,STEADY-STATE ANALYSIS
171658,IK,TARGET
73104,IK,MORTALITY
178933,IK,FRONT-END
8769,IK,P(P)OVER-BAR COLLISIONS
194561,IK,PHASE-I
271861,IK,SHELF EDGE
219973,AK,CoF3
22059,IK,CYCLASE-ACTIVATING POLYPEPTIDE
258465,IK,IDENTIFICATION
178936,IK,ELECTROMAGNETIC CALORIMETER
115503,AK,RIC allogeneic transplantation
210753,IK,MORTALITY
152807,AK,energy provisioning
69739,IK,EFFECTIVE CORE POTENTIALS
1486,IK,STRESS
303477,AK,intense external magnetic field
215900,AK,cosmic rays
65529,IK,GALACTIC GLOBULAR-CLUSTERS
270781,IK,NOMOGRAM
304945,AK,Intra-muscular
26764,IK,FIBRILLIN GENE
87169,IK,HEPARIN
14137,AK,osteosarcoma
4979,IK,RESOLUTION MELTING ANALYSIS
34968,AK,Powders
297437,IK,STEM-CELL TRANSPLANTATION
178936,IK,MUON SYSTEM
178936,IK,CF4-BASED GAS-MIXTURES
55776,IK,CONTRACEPTIVE USE
255470,IK,TRANS-RETINOIC ACID
228239,AK,handoff decision
125938,AK,large system analysis
22059,IK,SH-SY5Y CELLS
24509,IK,GLOBULAR-CLUSTER
120658,AK,uplink-downlink duality
194430,IK,PERCUTANEOUS CORONARY INTERVENTION
85183,IK,STABILITY
159948,AK,biopsy
141505,IK,ELECTROLYTE
213748,IK,IN-VITRO
282022,AK,renal cell carcinoma
213710,IK,ANGIOGENESIS
292379,AK,sea-level
99538,IK,MINERAL WATERS
234202,AK,Static behaviour
10047,AK,stars: fundamental parameters
50922,IK,RESECTION
122198,IK,EASTERN PYRENEES
188330,IK,SOL-GEL METHOD
11412,AK,Multi hop wireless networks
52485,IK,AMORPHOUS CO
252967,IK,INVERSE PROBLEMS
235341,IK,ACTIVATION
220304,AK,Communication systems
93970,IK,FIBRILLIN-1 FBN1
153813,AK,functional genomics
184533,AK,acute myeloid leukemia
267082,IK,TRANSITION-METAL
69286,IK,ACIDIC PROPERTIES
169270,AK,proton pump inhibitors
63528,IK,SPECTRAL EFFICIENCY
147365,IK,PROTOCOL
188725,IK,ENVIRONMENTAL-POLLUTANTS
281521,IK,LANDSCAPE
235685,IK,LONG-TERM
84576,IK,TUDOR DOMAIN
111999,IK,COMMUNICATION
238177,IK,MORTALITY
141505,IK,MONOMER CONCENTRATION
73767,AK,Algorithms
33556,IK,REVEALS
244396,AK,diffusion
87446,IK,SAGITTARIUS
255878,IK,GLOBAL OCEAN
78558,IK,GAMMA-NAIL
114792,AK,late-onset pulmonary complication
307275,IK,REGULATOR
111832,AK,humerus
189929,AK,optimal gait
134269,AK,topic extraction
110390,IK,F-1-ATPASE
58024,IK,STARS
53127,IK,GRB-060614
216767,AK,digital TV recommendation system
65529,IK,METAL-POOR VARIABLES
116615,IK,INTRACLUSTER MEDIUM
299713,IK,VALIDATION
10351,AK,Palm trees
282113,IK,TUMORS
178936,AK,Cherenkov detectors
147773,AK,modelling
89447,AK,histology
108007,IK,BRAIN-INJURY
62194,IK,SIGNALING PATHWAY
59564,IK,SPACE
65119,IK,MOLECULAR REMISSION
111999,IK,COMPLEX
263793,IK,POST-MODIFICATION
228878,IK,AD HOC NETWORKS
38662,IK,MORTALITY
6824,IK,DROPERIDOL
167555,IK,LONG BONES
184756,IK,IN-VIVO
135093,AK,seeds
155280,AK,cancer-specific survival
13327,IK,CO
106385,AK,water maze
216528,IK,MODEL
140395,AK,XML
58024,IK,CLUSTER
63529,AK,random matrix theory
196149,IK,GEMTUZUMAB OZOGAMICIN
115989,IK,RETINOL
220943,AK,binary field
67472,AK,OSTEOPOROSIS
99751,IK,VERSUS-HOST-DISEASE
76563,IK,ALL-POLYPROPYLENE COMPOSITES
63908,IK,DISTANCE
221719,IK,PROTEINS
114792,IK,AZITHROMYCIN
12476,IK,SEQUENCE SIMILARITY
38593,IK,ELEVATED-TEMPERATURES
181250,AK,myelodysplastic syndrome
308118,IK,MENTAL-RETARDATION
168944,IK,PUPIL
35106,IK,MODEL
48329,IK,GRAPHITE
5528,IK,CHAMBERS
158336,IK,1ST-LINE
95911,IK,CU(001)
294023,AK,Decision-making
25467,IK,DETECTORS
178778,IK,REGULATORY PROTEIN
5525,IK,XE
78378,IK,BLOCK POLYELECTROLYTE SOLUTIONS
275571,IK,WATER
26129,AK,CuInSe2
23794,IK,CRYSTALLIZATION
155641,IK,INDEPENDENT PROGNOSTIC-FACTOR
179731,IK,MOS2 COATINGS
123784,IK,POSITIVE LEUKEMIAS
306257,IK,GRADIENTS
57838,IK,SITE-SPECIFIC RECOMBINATION
80347,AK,plasma
165419,IK,ARABIDOPSIS
63528,AK,channel capacity
78633,AK,sonography
109767,IK,INTRACELLULAR PH
171821,IK,SPACE-TELESCOPE
309367,IK,EMISSION
10316,IK,AIR-FLOW OBSTRUCTION
178933,IK,ONLINE PATTERN-RECOGNITION
275592,IK,CARE
113249,IK,NUTRITIONAL REGULATION
109099,AK,cytochome c
25019,IK,SENSITIVITY
78943,AK,ultraviolet : galaxies
74920,AK,polyamines
80372,IK,RESPONSES
261333,IK,LIFE-EXPECTANCY
32296,IK,PHOSPHATIDIC-ACID
5524,IK,RESOLUTION
66903,IK,AL2O3
292231,IK,OXYGEN DELIVERY
101644,IK,DUALITY
184127,IK,INTOXICATION
188152,IK,VALIDATION
279320,IK,LINEAR-STABILITY
178936,AK,Detector design and construction technologies and materials
56041,AK,elasticity
288165,IK,FLOW
124185,AK,inducible expression
260182,IK,INDIVIDUALS
252066,IK,IOTA INTERFEROMETER
223905,IK,GLUTATHIONE PEROXIDASES
103867,IK,BINDING
21267,AK,relapse
240928,IK,HYPOXIA
63948,AK,methods: data analysis
235293,IK,KINASE DOMAIN MUTATIONS
78965,IK,COMMISSIONING DATA
263864,AK,galaxies: starburst
249638,AK,PKR
146775,IK,PRECISION
84040,IK,PROTOTYPE OPTICAL INTERFEROMETER
116615,AK,X-rays : galaxies : clusters
19648,AK,submillimeter: general
87830,IK,FLUID INCLUSIONS
278155,AK,Thermo-thickening behavior
96781,IK,RCO2 LAVES PHASES
178933,AK,Voltage distributions
255468,AK,chronic myeloid leukemia
221658,IK,BOTANICAL COMPOSITION
248118,IK,PENETRATION
25318,IK,PROBES
240076,IK,LARGE TIME
39487,IK,DEPENDENCE
214574,AK,Exoplanets
282022,IK,CHRONIC KIDNEY-DISEASE
237771,IK,MECHANISM
237082,AK,Starch
65834,IK,STRAINS
66463,IK,SENSITIVITY
105930,IK,PHOSPHORYLATION
226358,AK,center manifold
66463,IK,SOLAR P-MODES
154481,IK,AUSTRALIAN-ANTARCTIC DISCORDANCE
58025,IK,ASTEROSEISMOLOGY
278316,IK,ACTIVE PIXEL SENSOR
74472,AK,Comet assay
71715,IK,IRIDIUM CLUSTERS
211143,AK,floating-point arithmetic
62916,IK,RISK BEHAVIOR
120269,IK,IMMUNOTHERAPY
255406,IK,COOPERATIVE-ONCOLOGY-GROUP
165419,IK,CRYSTAL-STRUCTURE
171658,IK,AML
56194,AK,computational physiology
279401,IK,MOSAIC STRUCTURE
77815,AK,Vibrations
238177,IK,VALIDATION
141505,IK,ELECTRODEPOSITION
283849,IK,QUALITY-OF-LIFE
268572,IK,ACTIVE GALACTIC NUCLEI
80387,IK,ROLLING-CIRCLE
20419,IK,ACUTE MYOCARDIAL-INFARCTION
297437,IK,CHRONIC LYMPHOCYTIC-LEUKEMIA
56041,IK,LIQUID
124950,IK,INTEROBSERVER
162082,IK,NEURO-BLASTOMA
310522,IK,SOLAR P-MODES
131774,AK,PCR
150137,AK,mobility management
169925,IK,NUCLEAR-FISSION
237029,AK,Nephrectomy
252066,AK,stars: individual: CI Cam
218527,IK,COMBINATION
30257,IK,PLATELET INHIBITION
109099,IK,PROGNOSIS
70514,IK,FERRETS
10316,IK,POSITIVE-PRESSURE VENTILATION
28876,IK,SCALE
10352,IK,KENYA
8989,IK,TEMPERATURE
19650,AK,cosmic microwave background
109767,IK,NA+-CA2+ EXCHANGE
312565,AK,reconfigurable control
71906,IK,LACTIC-ACID BACTERIA
67204,IK,INFECTION
259428,IK,INFORMATION RECOVERY
87169,IK,HIGH-RISK PATIENTS
234345,AK,SoC
88887,IK,PROGNOSTIC IMPACT
34753,IK,RADIATION
282023,IK,TUMORS
155205,IK,TRIAL
118383,IK,ONCOLOGY-GROUP
196050,IK,AREA
160074,IK,UNFRACTIONATED HEPARIN
104295,AK,ISM : structure
231849,AK,Network simulation
235685,AK,Cathepsin B
78558,AK,elderly
43790,IK,REACTION-DIFFUSION FRONTS
71568,IK,HIGH-SPATIAL-RESOLUTION
116581,IK,STRESS FIBERS
231739,AK,Androgen receptor
98948,IK,DISCOVERY
299713,IK,FOLLOW-UP
247757,IK,CHROMATIN FIBERS
288906,IK,TRANSPORT
263973,IK,L3MBTL1
312565,AK,actuator fault
263864,AK,methods: statistical
134213,AK,glycoproteins
282348,AK,Simulation
295399,IK,WORLD-HEALTH-ORGANIZATION
273796,IK,TUMORS
299713,IK,PROTOCOL
15767,IK,PERCUTANEOUS CORONARY INTERVENTION
6874,AK,France
196269,IK,CLUSTERS
33900,AK,Infrared
42181,IK,IN-SITU HYBRIDIZATION
248129,IK,PERICYTES
2081,IK,LIMIT
63332,AK,Downscaling
250321,IK,BARRIER
187238,IK,ENERGY NEUTRINOS
66903,IK,X-RAY-DIFFRACTION
104906,IK,CARDIAC TROPONIN-T
57838,IK,REPLICATIVE HEXAMERIC HELICASE
282649,IK,DIMENSIONS
42180,IK,ANGIOGENIC SWITCH
6177,AK,Calorimeters
215900,AK,gamma rays : observations
11786,AK,In-hospital mortality
198945,AK,therapeutic management
8989,IK,TRIBOFILMS
114792,IK,VERSUS-HOST-DISEASE
55751,IK,DOMINO REACTIONS
98948,AK,triglyceride
19517,IK,EXPRESSION PATTERNS
159948,IK,MILLILITER
83082,IK,RELAXATION
96661,IK,GTP-INSENSITIVE FORM
263864,IK,STELLAR MASS
178932,AK,Proton-proton collisions
2639,AK,high contrast imaging
90110,IK,BIOMECHANICAL PROPERTIES
142799,IK,CELL LUNG-CANCER
3002,IK,COLLISIONS
10353,AK,Groundwater forest
155280,AK,conservative management
266189,IK,FERROMAGNETIC-RESONANCE
156939,AK,cytochromes P450
12441,AK,Ostracoda
213271,AK,breakup state
237029,AK,Surgical mortality
212972,IK,TRANS-RETINOIC ACID
237402,AK,Sedation
80412,IK,TRANSGENIC RATS
62416,AK,reaction mechanisms
249347,IK,TISSUE FACTOR EXPRESSION
25019,AK,high resolution
239137,IK,NORTH-ATLANTIC
82637,IK,INTERVENTION
212837,IK,ETIOLOGY
115989,IK,DAIRY-COWS
66903,IK,LUMINESCENCE
198470,AK,cell adhesion
234526,IK,NUCLEAR-MATTER
104295,IK,GALACTIC NEUTRAL HYDROGEN
188997,AK,Paxillus involutus
162082,AK,neuroblastoma
253356,IK,FREQUENCY-SHIFTS
78944,IK,FORMATION HISTORY
14137,IK,3-DIMENSIONAL SPHEROIDS
131246,IK,ONE-BODY DISSIPATION
280470,IK,PROGNOSIS
223200,IK,LENS
295399,AK,acute myeloid leukemia
63433,IK,ANTIACETYLCHOLINESTERASE ACTIVITY
259084,IK,CRUSTAL
278155,IK,POST-MODIFICATION
7502,IK,HIP
206175,AK,ZnO
249347,IK,THROMBOSIS
11786,AK,Technical success
2069,IK,QCD
88887,IK,NEPHRECTOMY
81734,IK,FEATHERS
159948,IK,NEGATIVE BIOPSY
254235,IK,SINGLE PLATEAU BORDERS
276520,AK,Medicago truncatula
256630,IK,METABOLISM
19641,AK,submillimeter: general
48687,IK,SURVIVAL
81734,AK,Gentoo
68774,IK,SOL-GEL
284535,AK,Leguminosae
196392,IK,QUARK PAIR PRODUCTION
78946,IK,STELLAR MASS
243755,IK,BIOAVAILABILITY
259615,AK,ISM: individual (Leo cloud)
21267,AK,IL-7
26129,IK,CUINS2 FILMS
80372,IK,HYPOXIA
292379,IK,LEVEL RECORD
78959,IK,LYMAN-BREAK GALAXIES
121985,IK,LINEAR POLYELECTROLYTES
240892,IK,SOLID TUMORS
128918,IK,EXPOSURE
315497,AK,quadrilateral meshes
178933,AK,Time projection chambers
67962,IK,PROGNOSIS
219926,AK,postglacial history
207386,IK,PARAMETERIZATION
272648,IK,CELLS
256630,IK,PHARMACOGENETICS
10486,AK,Cross-section
53127,IK,FLARE
308993,AK,Software Defined Radio
198945,IK,QUALITY-OF-CARE
204417,IK,ALGORITHM
178932,AK,Fluorinert cooling
216379,AK,lymph node metastases
255000,IK,COSMOLOGICAL CONSTANT
141505,AK,morphology
110936,IK,LARGE TRANSVERSE-MOMENTUM
220634,IK,VIEW MAINTENANCE
266189,IK,BARIUM HEXAFERRITE FILMS
268384,AK,GnRH
203991,IK,DNA
90000,IK,COMPLICATIONS
311742,AK,Remote sensing
194774,IK,GLOBAL REGISTRY
235685,AK,PAI-1
210753,IK,RANDOMIZED-TRIAL
59564,IK,SPECTROSCOPY
231849,AK,XML
2689,AK,decimal floating-point arithmetic
279320,IK,INSTABILITY
38841,IK,COMPANIONS
122198,IK,EUROPEAN VEGETATION
26672,IK,FERAL OILSEED RAPE
98498,IK,IRAS
243755,AK,naringenin
204450,IK,OUTFLOW
259079,IK,RELAXATION
221719,IK,REAGENT
297586,IK,FLOW
297916,IK,LIGNIN-DEGRADING ENZYME
15205,AK,stars: oscillations
149361,AK,test-values
19646,IK,MILLIMETER
20147,AK,Cross-section
63948,IK,FREQUENCIES
178933,IK,SILICON PIXEL DETECTOR
287100,IK,COLLABORATIVE METAANALYSIS
250570,IK,TUMORS
19517,IK,DEVELOPING OLFACTORY SYSTEM
